10481,Patricia Tabor,87,254342007,GO,815368149
10482,Cheryl Huffman,126,862637958,MS,597379482
10483,Lorinda Carrington,8,911402595,MG,188560620
10484,Eugene Brooks,78,126774090,RO,27407052
10485,Diana Mayse,142,365654259,MS,184875030
10486,Cornelius Somerville,85,917697258,PI,525959496
10487,Jill Williams,93,239845221,SE,498011571
10488,Santo Lewis,87,606235671,PB,765522810
10489,Wanda Pefferkorn,41,833301819,MS,725323842
10490,Thomas Brooks,53,677959560,PR,763453971
10491,Christopher Pruitt,132,533558988,AL,989774604
10492,Leroy Boise,78,957302919,MA,796389174
10493,Lindsey Staples,21,461478618,MG,256584627
10494,Mary Locke,136,365313321,RR,272411739
10495,Donald Gunther,15,160580124,MT,749100060
10496,Leroy Leavens,73,846218016,MS,709843437
10497,Ellen Bennett,48,49396698,CE,17007885
10498,Jillian Peterman,56,713684745,RN,448112412
10499,Joseph Ott,36,55210653,RS,674404614
10500,Christine Jackson,135,421464609,MT,148752351
10501,Lucille Demark,125,359499240,AM,234316998
10502,Harold Colby,35,924725961,MS,930038076
10503,Thomas Sewell,81,386777439,RO,576607761
10504,Ralph Smittle,28,900609093,CE,551447883
10505,Yolanda Bridges,137,966345102,CE,978184575
10506,Maxine Carter,6,255731562,SC,853877358
10507,David Mcginnis,88,383646438,MG,271711494
10508,Pamela Kelley,21,311943384,PB,703154466
10509,Freda Blaylock,126,385052967,RN,419476149
10510,Laura Terry,3,753163767,PB,748815993
10511,Cynthia Harris,42,401443470,PB,88273953
10512,Joshua Vaughn,31,995097915,SC,994876506
10513,Larry Jimenez,38,114531849,AP,704602350
10514,Addie Martinez,132,641895435,MT,541959696
10515,George Jones,3,781891794,PI,880695270
10516,Christine Castro,102,99038475,PR,304444755
10517,Lawrence Goodman,147,131431608,PR,298907091
10518,Sol Erben,91,86627961,AL,784571877
10519,Janet Bodden,147,795373740,PA,890055351
10520,Joseph Miller,130,739190250,SP,146877426
10521,Maria Mccullough,73,220808763,PI,286989885
10522,Lynell Downey,121,648042606,TO,84966642
10523,Elba Griggs,102,172670589,DF,729968355
10524,Stanley Perry,3,362706687,MS,658497303
10525,Travis Roberts,111,99796851,MS,299453436
10526,John King,65,625943772,AP,532017216
10527,Wayne Collins,20,702936414,MT,61693371
10528,Penny Novetsky,62,817497900,ES,338643837
10529,Lillian Clawson,63,486201771,SE,504503460
10530,Eddie Tasson,22,878325849,GO,455072508
10531,Christopher Miller,85,280172565,SE,839568465
10532,Glenda Forman,91,856192959,RO,237863016
10533,Robert Boom,140,761197338,PE,668562678
10534,Richard Tiry,23,704708478,BA,769387770
10535,Erik Lyons,59,736713693,MS,902287530
10536,William Weese,114,639793890,PA,441695313
10537,Luis Robinson,127,287711145,RJ,203888331
10538,Marianna Carlson,124,300561210,AM,114544728
10539,Harold Levy,110,318020886,AC,462737124
10540,Randi Cox,80,573730902,RS,84843054
10541,Ida Schwab,123,913165425,RJ,315742293
10542,Refugio Morgan,95,504551169,AP,180988740
10543,Arthur Vera,32,298249758,MS,286848810
10544,Rita Spring,98,920506446,SP,903245571
10545,Roxanne Morrell,81,796748625,TO,8387280
10546,Lawrence Siegmund,72,376722288,RJ,249477840
10547,Dorothy Rodrigues,130,647247645,GO,927784665
10548,Bart Becker,71,527021091,PR,41222115
10549,Kathleen Allen,22,263273823,SE,56837754
10550,Ernest Arellano,99,298622520,SC,403227045
10551,Leroy Yazzie,100,452052360,AL,160529085
10552,Nina Jerry,25,581611563,TO,202569129
10553,Clarence Davis,26,714199518,MG,352068471
10554,Joseph Nelson,85,275957892,RO,724931505
10555,Marilyn Jackson,88,808230798,RR,137069667
10556,Lemuel Grillo,104,100921410,MT,853955928
10557,Calvin Monaghan,67,167492025,RN,208125576
10558,Vivian Boddie,12,942787593,AL,128321856
10559,Diane Garcia,142,451646505,AC,68812002
10560,Anthony Miller,112,331076016,TO,85745889
10561,Sharon Daub,38,315109026,MA,874662867
10562,Ronald Coatney,115,181584594,MT,407099187
10563,Wendell Cook,145,812279745,AC,726674391
10564,Coleen Ortega,66,340670907,SE,365826582
10565,Betty Portis,3,82015623,CE,509782707
10566,Russell Mccarter,76,86883804,MS,952902396
10567,Thomas Greene,43,467808849,GO,235202904
10568,Brenda Kimple,61,688082004,RO,121396743
10569,Sherry Snyder,64,554169069,RR,138500163
10570,William Robbins,41,223985394,CE,791813682
10571,Ella Miller,144,739480275,RJ,793673541
10572,Leslie Middleton,77,335378007,MG,441293661
10573,Shannon Hill,0,306270279,TO,745012449
10574,Juanita Williams,133,494910270,ES,205181433
10575,Antonio Hudson,77,783069552,BA,663072372
10576,Cynthia Darby,3,734634576,MS,511034751
10577,Victor Hemphill,72,384595623,CE,664199865
10578,Jay Reid,102,369483444,RR,89781372
10579,Valda Duarte,72,924027804,AM,463926033
10580,Curtis Beam,35,109186137,AP,300128337
10581,John Troutman,108,314936055,ES,201485403
10582,Iva Meraz,94,57149586,SC,406833687
10583,Roberto Wills,149,434019357,CE,767612718
10584,Ruth Clay,94,555844914,MT,266982381
10585,Norman Rasmussen,71,357339546,MT,295514082
10586,Mary Mann,95,847726596,MA,374505210
10587,Nancy Tennill,79,873034947,AP,931964751
10588,Arthur Doss,120,949316067,MS,208889262
10589,Willie Crawford,69,695408994,RJ,831415077
10590,Rodolfo Williams,138,39387006,RJ,599758344
10591,Andrew Buffkin,66,846548982,AC,214028874
10592,Ella Erickson,98,963971739,SP,661838022
10593,Clifford Kite,72,677853261,AL,858567969
10594,Jennifer Sharp,135,398693124,GO,161680716
10595,Laura Digennaro,123,505802430,MT,991696320
10596,Ian Musso,145,880872435,RS,340276338
10597,Peter Willmann,122,352384857,GO,402350733
10598,Lawrence Baker,123,669338280,DF,360691227
10599,Deborah Sturgill,4,492603777,AL,626053374
10600,Chad Powell,76,499773240,DF,311256360
10601,Alicia Pluemer,131,509524713,PE,734071122
10602,Walter Hewitt,103,396162981,AM,226098135
10603,Lisa Close,133,667538604,AL,248842683
10604,Roger Jones,134,110066976,AL,718478334
10605,Shannon Lavalley,21,500754645,RO,425876616
10606,Paul Hollis,16,173298240,BA,516195657
10607,Queen Loew,120,579515490,ES,871645266
10608,Roberto Spellacy,0,346644153,TO,48141045
10609,John Alexander,40,528228549,RR,321376230
10610,Phillip Byrd,22,298756476,MA,602850690
10611,Donald Forrest,95,959065785,RJ,691563492
10612,Lauren Shepherd,49,759860316,RO,826051554
10613,Lisa Morris,32,523098837,AP,453054852
10614,Robert Hart,116,586367919,AM,175741299
10615,Debra Buttrey,150,836950500,PB,158082291
10616,John Bartley,7,540062901,ES,286856064
10617,Loretta Melgar,45,198106956,MS,576729981
10618,Florrie Smith,48,157832721,MG,557954091
10619,Gregory Carey,148,464952474,SE,840888549
10620,Charles Howells,90,883200798,RO,150592734
10621,Susan Morrissette,147,523779579,MG,266594247
10622,Nicholas Byrd,121,572180490,SP,488246409
10623,Beatrice Whitener,58,196704297,TO,902216889
10624,Charles Mckinney,112,404249814,BA,669082932
10625,Rachel Knox,61,435624903,RN,514740708
10626,Deborah Sanchez,128,435136410,CE,192884616
10627,Ann Dufrene,6,997003332,PB,55834308
10628,Kelly Lambert,76,506797830,MG,952385346
10629,Jessica Smith,20,940610655,RR,490475529
10630,Terrence Felder,116,882927936,AP,478735641
10631,Raymond Becwar,66,860764977,BA,997031619
10632,Barbera Gilling,30,169436412,RR,141418593
10633,Lamont Johnson,16,581841468,ES,937472859
10634,Maria Soto,84,715495293,SC,627873480
10635,Rufus Foster,27,48631122,PE,980206812
10636,Brandon Wagner,27,622354761,AM,391491207
10637,Laura Nass,21,555732630,SE,705277035
10638,Clay Hynes,39,213345972,RR,976082742
10639,Louise Bailey,125,474929289,TO,697303314
10640,Denna Seibel,38,992354580,ES,634061124
10641,Ralph Williams,106,974647818,SC,699815628
10642,Crystal Doman,141,331354764,ES,904394610
10643,Timothy Patete,2,703238193,PA,588414015
10644,Thomas Tram,148,606429153,RN,903761937
10645,Dawn Unger,66,700311483,PE,103833873
10646,Elizabeth Trongone,71,900288909,MA,301883598
10647,Walter Manley,137,967180113,GO,689600592
10648,Michael Petersen,7,608682789,RS,534315123
10649,Joyce Caruana,45,150617088,CE,355153248
10650,Carol Kittler,123,395329410,GO,650165634
10651,Frances Ritter,15,234326646,RJ,132234381
10652,Crystal Mccoy,117,117339534,PI,337771890
10653,Kevin Perry,41,449094465,ES,240659352
10654,Edward Robertson,20,515051892,RR,461511414
10655,Kelly Kondo,8,623570292,MS,980785845
10656,Cynthia Bergseng,59,339202197,PI,287831034
10657,Ellen Simmons,12,751874409,MA,586965447
10658,Orville Young,45,7867494,AL,508507461
10659,Norma Thrasher,50,902921067,GO,831405078
10660,Joseph Franklin,134,177244920,RR,771941097
10661,Lorraine Kelley,15,551281653,SC,932316669
10662,Henry Garza,98,179008857,PE,56834334
10663,Paul Mclemore,5,527476626,MG,945792450
10664,John Hart,137,550334799,PR,88177671
10665,Amy Carroll,55,2591667,PI,784828971
10666,Michelle Bunnell,121,970767990,PR,165513573
10667,Joyce Burriss,46,87574374,RS,291192894
10668,Marilyn Salter,11,763063452,RJ,269828397
10669,Daniel Strother,71,750405960,GO,857627658
10670,Gilda Stergios,36,27706572,RO,886935483
10671,Elaine Terry,5,205003701,RJ,686257839
10672,David Royster,78,949875147,RS,109047069
10673,Joan Bryant,81,144463374,RN,453044196
10674,William Smith,86,710256708,SC,817951131
10675,Katherine Morales,105,448235514,AL,962267391
10676,Rico Knecht,138,410429592,RS,924155406
10677,Sally Eversole,8,646800885,SE,858158541
10678,Marcus Ding,131,449193789,RJ,757150344
10679,Eula Hensley,100,437146623,AL,159255000
10680,Amanda Head,16,704482551,ES,56419092
10681,Dean Dunn,102,431809506,MT,730727712
10682,Rick Maynard,15,146319192,RN,433050480
10683,Bertha Flanagan,142,627098067,ES,71568279
10684,Joshua Shull,95,997787538,MG,940716981
10685,Johnathan Higgins,64,886482081,SC,449762589
10686,Ann Powers,117,624779946,PB,97237665
10687,Carrie Gracia,26,345009150,AP,700112754
10688,Doug Munoz,39,740193642,RJ,906095439
10689,Susan Harper,32,694304154,MA,118350342
10690,Roger Welch,76,41982579,PI,92607588
10691,Stuart Allen,122,695121525,PI,978453477
10692,Ebony Gilkey,9,360247590,AP,661354776
10693,Mark Burgess,133,601390944,PI,748819863
10694,Herschel Mills,12,764531433,SE,288885087
10695,Dennis Braswell,37,879029676,GO,658730241
10696,Anna Gonzalez,68,771802029,ES,154486548
10697,Dorothy Alexander,129,692410671,RJ,802813851
10698,Kathy Hamilton,116,111566943,PE,415782567
10699,Anita Carey,85,8881434,RO,282144924
10700,Karen Lovie,30,17168580,MA,327842424
10701,Thomas Vandesande,41,91783692,PE,525809358
10702,Michael Lewis,7,529670970,PA,793514898
10703,Shirley Hoffman,26,791919450,PR,835645446
10704,Annette Howard,8,671829768,RR,451040949
10705,Pedro Kruchten,138,206952858,PA,124339518
10706,Barbara Feldman,130,482936139,GO,601100748
10707,Jacinta Volkman,69,219808296,SP,918445176
10708,Karin Bicknese,90,389103651,RS,188516115
10709,Joshua Mason,0,809372124,AM,91497105
10710,Stephanie Arce,17,253811511,AL,477006084
10711,Jay Yu,104,96160698,CE,166887891
10712,Jessie Cho,136,432812475,BA,691672122
10713,Lisa Aguilar,145,116239104,RR,462482577
10714,Larry Carter,10,609518016,AC,342645354
10715,Glenda Wilson,17,556987113,PB,940131396
10716,Cathy Horn,62,523179108,GO,219770541
10717,Debra Braziel,81,438153030,TO,860016717
10718,Sue Demott,37,668356929,RN,872810244
10719,Diann Lawson,137,395513676,RR,735347196
10720,Janice Casteel,113,836777790,ES,695455974
10721,Shawn Comer,73,633186414,AM,690413265
10722,Brenda Harrison,59,364545648,MT,216963594
10723,Lydia Beam,105,785602773,MG,989432631
10724,Brett Knudtson,142,368306001,RS,496490220
10725,Homer Johnson,65,433199619,AC,395235378
10726,Rex Clark,127,757586412,MA,157628520
10727,Benjamin Hogan,94,662603823,RN,858385566
10728,Evelyn Bateman,73,339831090,RR,866843973
10729,Sang Perciful,136,3793392,PA,478086165
10730,Joann Locklear,32,222788340,PE,357224283
10731,Dwayne Flores,54,770357277,DF,942289956
10732,Ralph Nicholas,112,151794099,RO,658085823
10733,Sara Nalevanko,117,980947692,PI,418078143
10734,Fred Thorton,35,94989510,MT,22846365
10735,Sarah Barger,53,735112674,AC,574450236
10736,James Hickson,73,532214676,BA,337779117
10737,Amanda Brooks,129,678545703,SP,43578612
10738,Catalina Kelly,119,546694011,AC,641888199
10739,Norman Weaver,57,396797697,AM,33677991
10740,John Amburgey,45,512810469,AM,364543461
10741,Geraldine Jones,12,853599015,MT,932474691
10742,James Neff,83,591220242,SC,774878688
10743,Maybelle Christensen,68,438366717,RS,804786903
10744,William Lattimore,23,653218380,MA,231104502
10745,Kathryn Balderama,68,37988343,PI,345153546
10746,Ben Washburn,82,973350576,PE,181154268
10747,Candace Vrablic,41,508081581,SE,289509120
10748,Joshua Schneider,53,636737211,AM,703115838
10749,Derrick Jozwiak,43,769021632,AM,810295947
10750,Charles Newberry,119,228017709,MG,539557065
10751,Mark Hedin,7,319367007,RN,362386206
10752,Mary Brown,107,781693218,TO,566056485
10753,Annie Amini,45,471267360,CE,688249935
10754,Annette Hunt,142,815796243,PI,819099873
10755,Natalie Little,106,169752780,PR,192123819
10756,Gil Majeski,149,471129264,TO,548007894
10757,David Craft,57,305438112,MT,569722959
10758,James Ortiz,18,893542770,TO,539859744
10759,James Joseph,144,510011460,PI,119245221
10760,Gloria Jolly,147,617459382,AC,377302788
10761,Brandon Santelli,129,995247063,PA,404770239
10762,Daniel Steffens,59,198787887,MT,692012475
10763,Sidney Dahlberg,133,855537408,MS,860249241
10764,Francisco Martinez,104,234384408,TO,804918717
10765,John Gaffney,83,18171189,MG,85639032
10766,Elizabeth Brock,21,593336340,CE,677714409
10767,Charlotte Combs,150,144651852,DF,958398750
10768,Deon Storck,92,267084288,RJ,968063139
10769,Shannon Manson,81,291477123,GO,996731010
10770,Tiffany Chi,49,398973897,SP,115869060
10771,Mark Hollen,85,206652249,PR,741581289
10772,Nenita Wheeler,52,612826776,RR,32589936
10773,Jimmie Jutras,111,408735603,AC,176855913
10774,Greg Berardino,132,984802851,AL,979420050
10775,Edward Preciado,77,789010965,PE,339606387
10776,John Barriere,149,364788837,AL,538154640
10777,Christina Goyco,1,264867201,AP,606524346
10778,Ha Talavera,117,185797692,ES,920864646
10779,John Lee,143,172438551,DF,93616425
10780,Matthew Scheer,134,439237953,PE,199765323
10781,John Pattison,81,515972214,SP,464231574
10782,Judy Lankford,58,941412303,AP,376856433
10783,Gerald Banks,64,278261028,RN,628261704
10784,Deanna Kierzewski,81,208135827,AM,605397447
10785,Stephen Sorbello,52,823046463,SP,452566935
10786,Audrey Willemsen,59,342113607,DF,534857544
10787,Karina Eike,66,972949581,SC,398486043
10788,Andrew Diss,79,483977484,SE,687927339
10789,Adam Voeltner,132,613650078,AC,294505929
10790,Norma Jones,60,514436364,SP,485678988
10791,Robert Becker,37,602692254,SP,343817433
10792,Rodney Morrison,1,672202917,SP,67101291
10793,Clayton Colosimo,59,190393083,AM,928603782
10794,Karen Reeder,85,496026936,MG,46898226
10795,Samuel Rena,14,234593361,PB,998937405
10796,William Pince,59,733014873,MT,680358159
10797,Cherrie Charles,116,659268180,PR,876903264
10798,Bryan Koontz,146,989241750,RN,782299962
10799,Rose Hardison,89,330681213,RS,655796727
10800,Adell Armand,86,248506452,MT,617096970
10801,Paula Moran,65,351824760,PE,214047387
10802,Celia Garoutte,28,407436831,TO,554021757
10803,Heather Hubbard,69,131236902,PA,798062463
10804,Patricia Landes,24,243101385,AL,646455366
10805,Carole Millar,37,724532247,MT,132715674
10806,Tony Arevalos,49,140276574,TO,362001726
10807,Andre Allen,96,44664039,RR,505012392
10808,Vanessa Lambert,23,304035264,RJ,194492394
10809,John Baxter,128,814605732,RN,298923813
10810,Belinda Jones,123,129313647,RJ,164685177
10811,Ricky Nichols,120,413763741,BA,143387712
10812,Lacie Robertson,12,936075366,AL,624236004
10813,Virginia Chu,72,664492563,MS,326402415
10814,Kenny Stanley,139,240801417,MG,258534288
10815,Jason Reichard,130,415857789,MS,788391171
10816,James Berry,88,156996144,BA,852971400
10817,Joseph Rothhaupt,24,771292908,RS,556379532
10818,Terrance Wright,87,725416272,RS,57580002
10819,Willie Craddock,26,962975169,MT,670303917
10820,Troy Fortier,92,287667396,PI,473682708
10821,Diana Moore,20,694975968,GO,755271585
10822,Lionel Mangano,21,933774399,PE,949214799
10823,Timothy Keith,78,684426771,PB,182476656
10824,Gary Ell,21,457925985,PA,378352278
10825,George Thacker,127,432522081,BA,703408743
10826,Robert Corder,86,174359727,RJ,100983159
10827,Lindsey Gates,142,997227000,AC,839849805
10828,Bruce Keough,47,321084576,BA,489087684
10829,Doris Robinson,115,977808384,PE,465826887
10830,Karen Hill,58,111206241,DF,94790556
10831,Barbara Holcomb,120,189107937,AM,595781460
10832,Evelyn Whittaker,61,125097426,CE,626051790
10833,Henry Evans,75,27191016,DF,391576914
10834,Lela Schneider,147,863659341,MT,573559893
10835,William Clarke,85,483100524,ES,810028224
10836,Ryan Kelsey,113,792397818,PB,333887706
10837,Christopher Hand,100,144999243,RJ,11974932
10838,Renee Anderson,84,400130388,AP,126181512
10839,Norma Trofholz,22,482801814,AC,493462890
10840,Maryann Sing,12,385708617,MG,468931356
10841,Kenneth Dollyhigh,144,79014366,RO,561771108
10842,Amanda Brown,68,860115546,RJ,310563684
10843,Dorothy Pritchett,143,422587071,BA,149961258
10844,Marshall Cagle,47,240419673,DF,789577299
10845,Antonio Johnston,128,483149718,AP,627880428
10846,Gina Carpenter,30,742879890,PA,776627163
10847,Nicolas Dax,8,918943470,SP,182108889
10848,Jeremy Pimentel,104,670523040,AL,686809197
10849,Effie Rock,90,55041651,RR,719995878
10850,Edward Allen,147,427185927,RN,888981309
10851,Valentine Richards,53,921812940,PB,941471568
10852,John Guthrie,30,127586997,AM,826110288
10853,Jonathan Velasco,147,399924612,SE,939205395
10854,Cynthia Hilliard,46,559221768,MA,789244308
10855,Janet Powers,62,180349038,AP,751969494
10856,Orlando Bussard,104,468971073,ES,669836304
10857,Miriam Taylor,67,842104260,PI,523451835
10858,Sophie Nikas,0,895908591,SP,819286839
10859,Ronald Burke,95,310682430,CE,954032994
10860,Amy Dugan,84,143193087,RR,778123890
10861,Terry Collman,145,984053763,MA,216197667
10862,Christian Winkles,63,974676357,DF,915610725
10863,Kenneth Bloomquist,77,442640727,MS,164089323
10864,Doretha Jeske,6,215977500,AC,584725689
10865,Elizabeth Smith,75,867416517,SE,817192008
10866,Letha Lopez,53,107319051,GO,982946673
10867,Pamela Freeman,36,677742003,PR,108408654
10868,Beth Ruffin,71,804632526,CE,392065803
10869,Lewis Perry,27,401114331,SP,103364946
10870,Martha Zamora,132,869631336,MS,950340303
10871,Kelsey Young,6,887638428,GO,550681191
10872,Rodolfo Buck,66,789247728,RN,565465356
10873,Richard Mabon,132,655653780,SC,568716111
10874,Debora Delaney,22,973112688,RN,74153241
10875,Flora Coulter,42,721064799,RJ,814303098
10876,Evangeline Chandler,121,639166968,ES,214294356
10877,Jon Mcintosh,29,399386187,TO,592480593
10878,Mittie Jones,141,162559251,RS,393331941
10879,Stephen Ritchie,147,689407056,PB,551558223
10880,Robert Fontaine,83,176002038,AP,499806900
10881,Anthony Risley,57,257225850,SP,927868788
10882,Maurice Wynne,17,740234502,RS,65632833
10883,Janet Collins,119,782378010,SP,492053814
10884,Al Rainwater,122,796861017,GO,872511156
10885,Sandra Williams,47,851578155,PA,55089630
10886,Michael Thomas,63,682665003,PE,223520121
10887,Ryan Losinski,110,208620675,PI,909878400
10888,Mary Gomez,144,303395391,AL,824296482
10889,Spencer Bates,74,57615804,RN,604564704
10890,Joel Derringer,101,342379161,RN,196173873
10891,John Smith,101,37172862,MA,822231954
10892,Carolyne Bremer,85,9218592,AC,153869148
10893,Linwood Darcangelo,47,116060733,RO,732325257
10894,Len Schmiedeskamp,49,389699721,MT,266531211
10895,Jose Walker,92,160291251,RN,809488098
10896,Joann Howard,60,957314205,GO,913419486
10897,Donald Amaral,40,752991084,CE,830843847
10898,Helen Ruiz,17,440887077,PI,936801153
10899,Esperanza Edwards,48,106656021,RO,100006398
10900,Michael Dugger,22,54392940,PE,18341793
10901,Karen Sahara,77,152009280,PA,550249110
10902,Earl Baugh,94,819220167,PE,486872559
10903,Amy Turner,62,303376194,RS,218340432
10904,Janice Wilder,76,160632513,MG,415267821
10905,Donna Daniels,35,496517472,GO,341258346
10906,Wanda Andersson,63,419827545,AM,629670150
10907,Angela Gaynor,111,899544402,ES,185049963
10908,Vera Selby,25,711259839,PA,643456566
10909,Craig Griffin,130,967106007,PR,18362538
10910,Tracie Shelley,135,849165255,MA,982074987
10911,John Chiarelli,104,931912092,RJ,645878826
10912,Sandra Mclaughlin,119,514068642,DF,722315088
10913,Karen Johnson,27,667757295,DF,32140431
10914,Alan Swann,74,421516314,GO,91709415
10915,Laurie Teneyck,57,928374696,ES,163726191
10916,Nina Gadson,107,337456935,SC,666569241
10917,Vernon Dotson,1,502114059,TO,107639370
10918,Barbara Thomas,23,567079884,MA,113371119
10919,Samuel Schulz,19,513066159,AL,976978674
10920,Edna Kiffer,71,871276509,SP,88753446
10921,Julius Stonge,145,525290805,TO,58039668
10922,Lori Costello,67,960409755,GO,483740172
10923,Kevin Earheart,124,918589716,AC,841656771
10924,Lisa Aguino,85,935546526,CE,568419354
10925,Sherrie Bautista,13,694881990,RN,166384746
10926,Linda Bonanno,75,432450162,RR,572692905
10927,Rico Zobel,80,700421220,PI,116714259
10928,Stephanie Vance,87,674877879,PB,62316207
10929,Marguerite Morris,89,248076432,ES,394519689
10930,Ernest Oneil,61,377197173,MG,260010639
10931,Theresa Vail,65,79523298,PB,288339030
10932,Thomas Bloomquist,144,486749700,TO,375246891
10933,Michael Woodruff,150,120572604,RS,567529128
10934,Christopher Flynn,4,476210952,CE,966123936
10935,Rebecca Merriman,29,69493410,ES,617779395
10936,Julie Ford,94,710955396,PE,139485537
10937,Cynthia Simoneau,144,162759150,ES,530481600
10938,Danny Ellis,92,748727784,AL,114869880
10939,Ana Crow,71,872055126,MA,908062281
10940,Susan May,52,983324745,RN,305575569
10941,Jeffrey Bailey,134,692863776,TO,343151235
10942,Lowell Coffey,45,929913390,MG,90887346
10943,Paul Pixley,5,147944601,MS,566454780
10944,Bailey White,96,535697496,BA,989633439
10945,Norma Martinez,24,492217200,SE,886157820
10946,Edwin Post,55,97271595,AM,623479806
10947,Violet Ibarra,88,882025380,AC,768944997
10948,Robert Crouch,71,727667946,MA,216385911
10949,Anna Mccabe,20,477990774,CE,731911491
10950,Tammy Sprecher,66,364022991,PR,587921895
10951,Jacob Lewis,133,418287357,MT,390481056
10952,Scott Gantt,47,571112181,PE,11819988
10953,Chris Cozzolino,52,19699290,SC,561923721
10954,Betty Brown,134,173610657,RR,466583571
10955,Lillie Bordner,122,594408177,SE,767683422
10956,Michael Gonzalez,92,995420907,AM,612935271
10957,Maxine Nettles,50,252590652,GO,826091712
10958,David Lawson,46,785489787,AL,940002696
10959,Christopher Spotted,12,414040023,AL,598266243
10960,Shirley Hart,12,49827519,AM,121874247
10961,Micheal Hasselman,80,625001067,RN,74203857
10962,Levi Zombory,140,108600858,SP,872921592
10963,Charles Patterson,30,649537830,PA,394384077
10964,Marilyn Kirby,136,250378839,RJ,376306506
10965,Michael Liang,124,873780570,DF,123992901
10966,Troy Mendez,131,331787097,AM,433563921
10967,Henry Tirk,125,714087801,MT,550004931
10968,Charles Serrano,59,300795408,PR,857322747
10969,Stephanie Henry,107,403022304,ES,222423390
10970,Mary Williams,108,625931073,AP,551733381
10971,Josephine Howell,24,189142794,MS,599588433
10972,Blake Ocampo,122,43191882,MS,215486550
10973,Vada Gann,36,624716838,RJ,419709708
10974,Lucila Gill,51,214089696,PI,983295540
10975,Darrell Baker,102,285803604,RR,73777815
10976,Octavia Motley,91,118581489,AP,491855751
10977,Lonnie Eplin,107,223274871,PB,355981887
10978,William Taylor,69,638146629,PB,96187743
10979,Charles Caudillo,3,329860746,RR,452580885
10980,Helen Garmon,50,242943003,AL,310533624
10981,Cory Allen,77,931172193,MS,345144078
10982,Beth Hartwell,23,456362451,GO,240178914
10983,Chad Lines,60,896791707,RR,147732075
10984,Virginia Magness,109,3935979,AC,235653129
10985,Rita Leboeuf,124,614338524,TO,731527956
10986,Bruce Smith,53,937125333,ES,926144370
10987,Ina Saldivar,135,853105563,RN,252428697
10988,Trang Matthew,69,7093161,MS,74434302
10989,Miguel Conway,137,756771381,ES,33129864
10990,Alice Sanders,117,57407742,MG,188329536
10991,Ellen Bulfer,13,814418172,BA,66444210
10992,Rickie Gaston,29,72978732,TO,615408075
10993,Lee Wilson,147,746736111,RN,551284155
10994,Rebecca Peterson,126,2346795,RS,674249382
10995,Wayne Barnard,46,19652805,BA,152891154
10996,Nicole Ingle,67,30583080,ES,758351061
10997,John Fisher,134,491470848,MG,50777181
10998,Jason Walker,133,520801020,AM,304596135
10999,Olga Hodges,81,980136000,SP,81617040
11000,Carol Faris,93,854357454,SE,500294484
11001,Erica Daus,137,274057929,RR,955680453
11002,Xiomara Potts,135,114040692,AM,865753533
11003,Eva Tebow,114,38736369,MA,300455262
11004,Elizabeth Hledik,70,148267827,AC,382483368
11005,Yael Oliver,104,364831038,MG,590590440
11006,Joanne Ferris,143,202881888,MG,435936330
11007,Gregory Doyle,142,914424966,RR,220118346
11008,Russell Jackson,92,32676957,TO,498490263
11009,Alexander Greer,96,268517538,ES,47993571
11010,James Harman,83,895299912,RS,36334566
11011,Judy Johnson,115,403924167,DF,652248522
11012,Eddie Lindenbaum,112,649315125,PA,462343734
11013,Kari Perry,79,166964220,CE,438250941
11014,Jill Blaney,99,411648084,AL,901749366
11015,Ryan Hayman,130,31483242,MS,104870223
11016,Frank Gallagher,90,862106274,AP,734736222
11017,Melissa Wheeler,127,895763961,SE,603580599
11018,Michael Law,82,282230658,RS,793089702
11019,Christopher Korth,49,785537487,RJ,28902258
11020,James Burke,29,925893432,AM,935909217
11021,Loreen Hill,126,525588021,SP,377759133
11022,Nathan Kraeger,1,330823728,MA,741687903
11023,Anthony Johnson,70,805160088,PI,146407887
11024,Robert Headley,119,455416191,RS,751309902
11025,Bonnie Toscano,7,176897790,RR,881183916
11026,Barbara Fernandez,134,836759034,MG,43592202
11027,Kimberly Norris,41,684673074,PA,857544840
11028,Georgia Mejia,65,756117630,AM,385528509
11029,Helen Anders,126,272620206,BA,751459761
11030,Kenneth Salazar,150,672756759,AL,938033127
11031,Wayne Scott,29,367272639,PR,122384241
11032,Anthony Pishko,118,505874277,ES,278093394
11033,Elvira Battee,22,315082719,RR,197699499
11034,Gay Casteel,75,101216736,AP,191304315
11035,Mackenzie Lykins,4,615461256,AP,780301044
11036,Rachel Loving,120,454036716,MG,951400449
11037,Nancy Powell,91,991934424,RS,570769911
11038,Alice Jansen,51,62292186,RN,607659183
11039,Edith Rivera,14,620219790,GO,873871254
11040,Joe Nicholes,110,58822011,GO,202427136
11041,Evette Weir,112,224367003,PA,186057441
11042,Ruben Whistler,149,844735815,PE,621001359
11043,Carmelita Burnett,38,360545085,PB,251059041
11044,Leonard Coleman,50,696106665,RS,874328751
11045,Adam Allaire,134,493752645,SC,76524687
11046,Walter Howell,41,281265975,RN,895789575
11047,Laverne Bear,28,212760360,RR,997380324
11048,Caroline Mcelroy,110,257980554,RN,336882042
11049,Debra Richter,92,381650445,RS,25169490
11050,Mary Wilson,120,730359846,PB,704832084
11051,Wayne Carthen,35,679769613,RR,764923617
11052,Shirlene Mann,135,104654781,SP,318435453
11053,Esta Mottillo,35,101037537,ES,316345680
